#EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 19-06-2015
#THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

#Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
#air temperature and precipitation series for the European Climate Assessment.
#Int. J. of Climatol., 22, 1441-1453.
#Data and metadata available at http://www.ecad.eu

#FILE FORMAT (MISSING VALUE CODE IS -9999):

#01-06 STAID: Station identifier
#08-13 SOUID: Source identifier
#15-22 DATE : Date YYYYMMDD
#24-28 SS   : sunshine in 0.1 Hours
#30-34 Q_SS : Quality code for SS (0='valid'; 1='suspect'; 9='missing')

#This is the series (SOUID: 107654) of IRELAND, WATERFORD (TYCOR) (STAID: 1760)
#See file sources.txt for more info.



 STAID, SOUID,    DATE,   SS, Q_SS
  1760,107654,19931020,    0,    0
  1760,107654,19931021,    0,    0
  1760,107654,19931022,    0,    0
  1760,107654,19931023,    0,    0
  1760,107654,19931024,    0,    0
  1760,107654,19931025,    0,    0
  1760,107654,19931026,    0,    0
  1760,107654,19931027,    0,    0
  1760,107654,19931028,    0,    0
  1760,107654,19931029,    0,    0
  1760,107654,19931030,    0,    0
  1760,107654,19931031,    0,    0
  1760,107654,19931101,    0,    0
  1760,107654,19931102,    0,    0
  1760,107654,19931103,    0,    0
  1760,107654,19931104,    0,    0
  1760,107654,19931105,    0,    0
  1760,107654,19931106,    0,    0
  1760,107654,19931107,    0,    0
  1760,107654,19931108,    0,    0
  1760,107654,19931109,    0,    0
  1760,107654,19931110,    0,    0
  1760,107654,19931111,    0,    0
  1760,107654,19931112,    0,    0
  1760,107654,19931113,    0,    0
  1760,107654,19931114,    0,    0
  1760,107654,19931115,    0,    0
  1760,107654,19931116,    0,    0
  1760,107654,19931117,    0,    0
  1760,107654,19931118,    0,    0
  1760,107654,19931119,    0,    0
  1760,107654,19931120,    0,    0
  1760,107654,19931121,    0,    0
  1760,107654,19931122,    0,    0
  1760,107654,19931123,    0,    0
  1760,107654,19931124,    0,    0
  1760,107654,19931125,    0,    0
  1760,107654,19931126,    0,    0
  1760,107654,19931127,    0,    0
  1760,107654,19931128,    0,    0
  1760,107654,19931129,    0,    0
  1760,107654,19931130,    0,    0
  1760,107654,19931201,    0,    0
  1760,107654,19931202,    0,    0
  1760,107654,19931203,    0,    0
  1760,107654,19931204,    0,    0
  1760,107654,19931205,    0,    0
  1760,107654,19931206,    0,    0
  1760,107654,19931207,    0,    0
  1760,107654,19931208,    0,    0
  1760,107654,19931209,    0,    0
  1760,107654,19931210,    0,    0
  1760,107654,19931211,    0,    0
  1760,107654,19931212,    0,    0
  1760,107654,19931213,    0,    0
  1760,107654,19931214,    0,    0
  1760,107654,19931215,    0,    0
  1760,107654,19931216,    0,    0
  1760,107654,19931217,    0,    0
  1760,107654,19931218,    0,    0
  1760,107654,19931219,    0,    0
  1760,107654,19931220,    0,    0
  1760,107654,19931221,    0,    0
  1760,107654,19931222,    0,    0
  1760,107654,19931223,    0,    0
  1760,107654,19931224,    0,    0
  1760,107654,19931225,    0,    0
  1760,107654,19931226,    0,    0
  1760,107654,19931227,    0,    0
  1760,107654,19931228,    0,    0
  1760,107654,19931229,    0,    0
  1760,107654,19931230,    0,    0
  1760,107654,19931231,    0,    0
  1760,107654,19940101,    0,    0
  1760,107654,19940102,    0,    0
  1760,107654,19940103,    0,    0
  1760,107654,19940104,    0,    0
  1760,107654,19940105,    0,    0
  1760,107654,19940106,    0,    0
  1760,107654,19940107,    0,    0
  1760,107654,19940108,    0,    0
  1760,107654,19940109,    0,    0
  1760,107654,19940110,    0,    0
  1760,107654,19940111,    0,    0
  1760,107654,19940112,    0,    0
  1760,107654,19940113,    0,    0
  1760,107654,19940114,    0,    0
  1760,107654,19940115,    0,    0
  1760,107654,19940116,    0,    0
  1760,107654,19940117,    0,    0
  1760,107654,19940118,    0,    0
  1760,107654,19940119,    0,    0
  1760,107654,19940120,    0,    0
  1760,107654,19940121,    0,    0
  1760,107654,19940122,    0,    0
  1760,107654,19940123,    0,    0
  1760,107654,19940124,    0,    0
  1760,107654,19940125,    0,    0
  1760,107654,19940126,    0,    0
  1760,107654,19940127,    0,    0
  1760,107654,19940128,    0,    0
  1760,107654,19940129,    0,    0
  1760,107654,19940130,    0,    0
  1760,107654,19940131,    0,    0
  1760,107654,19940201,    0,    0
  1760,107654,19940202,    0,    0
  1760,107654,19940203,    0,    0
  1760,107654,19940204,    0,    0
  1760,107654,19940205,    0,    0
  1760,107654,19940206,    0,    0
  1760,107654,19940207,    0,    0
  1760,107654,19940208,    0,    0
  1760,107654,19940209,    0,    0
  1760,107654,19940210,    0,    0
  1760,107654,19940211,    0,    0
  1760,107654,19940212,    0,    0
  1760,107654,19940213,    0,    0
  1760,107654,19940214,    0,    0
  1760,107654,19940215,    0,    0
  1760,107654,19940216,    0,    0
  1760,107654,19940217,    0,    0
  1760,107654,19940218,    0,    0
  1760,107654,19940219,    0,    0
  1760,107654,19940220,    0,    0
  1760,107654,19940221,    0,    0
  1760,107654,19940222,    0,    0
  1760,107654,19940223,    0,    0
  1760,107654,19940224,    0,    0
  1760,107654,19940225,    0,    0
  1760,107654,19940226,    0,    0
  1760,107654,19940227,    0,    0
  1760,107654,19940228,    0,    0
  1760,107654,19940301,    0,    0
  1760,107654,19940302,    0,    0
  1760,107654,19940303,    0,    0
  1760,107654,19940304,    0,    0
  1760,107654,19940305,    0,    0
  1760,107654,19940306,    0,    0
  1760,107654,19940307,    0,    0
  1760,107654,19940308,    0,    0
  1760,107654,19940309,    0,    0
  1760,107654,19940310,    0,    0
  1760,107654,19940311,    0,    0
  1760,107654,19940312,    0,    0
  1760,107654,19940313,    0,    0
  1760,107654,19940314,    0,    0
  1760,107654,19940315,    0,    0
  1760,107654,19940316,    0,    0
  1760,107654,19940317,    0,    0
  1760,107654,19940318,    0,    0
  1760,107654,19940319,    0,    0
  1760,107654,19940320,    0,    0
  1760,107654,19940321,    0,    0
  1760,107654,19940322,    0,    0
  1760,107654,19940323,    0,    0
  1760,107654,19940324,    0,    0
  1760,107654,19940325,    0,    0
  1760,107654,19940326,    0,    0
  1760,107654,19940327,    0,    0
  1760,107654,19940328,    0,    0
  1760,107654,19940329,    0,    0
  1760,107654,19940330,    0,    0
  1760,107654,19940331,    0,    0
  1760,107654,19940401,    0,    0
  1760,107654,19940402,    0,    0
  1760,107654,19940403,    0,    0
  1760,107654,19940404,    0,    0
  1760,107654,19940405,    0,    0
  1760,107654,19940406,    0,    0
  1760,107654,19940407,    0,    0
  1760,107654,19940408,    0,    0
  1760,107654,19940409,    0,    0
  1760,107654,19940410,    0,    0
  1760,107654,19940411,    0,    0
  1760,107654,19940412,    0,    0
  1760,107654,19940413,    0,    0
  1760,107654,19940414,    0,    0
  1760,107654,19940415,    0,    0
  1760,107654,19940416,    0,    0
  1760,107654,19940417,    0,    0
  1760,107654,19940418,    0,    0
  1760,107654,19940419,    0,    0
  1760,107654,19940420,    0,    0
  1760,107654,19940421,    0,    0
  1760,107654,19940422,    0,    0
  1760,107654,19940423,    0,    0
  1760,107654,19940424,    0,    0
  1760,107654,19940425,    0,    0
  1760,107654,19940426,    0,    0
  1760,107654,19940427,    0,    0
  1760,107654,19940428,    0,    0
  1760,107654,19940429,    0,    0
  1760,107654,19940430,    0,    0
  1760,107654,19940501,    0,    0
  1760,107654,19940502,    0,    0
  1760,107654,19940503,    0,    0
  1760,107654,19940504,    0,    0
  1760,107654,19940505,    0,    0
  1760,107654,19940506,    0,    0
  1760,107654,19940507,    0,    0
  1760,107654,19940508,    0,    0
  1760,107654,19940509,    0,    0
  1760,107654,19940510,    0,    0
  1760,107654,19940511,    0,    0
  1760,107654,19940512,    0,    0
  1760,107654,19940513,    0,    0
  1760,107654,19940514,    0,    0
  1760,107654,19940515,    0,    0
  1760,107654,19940516,    0,    0
  1760,107654,19940517,    0,    0
  1760,107654,19940518,    0,    0
  1760,107654,19940519,    0,    0
  1760,107654,19940520,    0,    0
  1760,107654,19940521,    0,    0
  1760,107654,19940522,    0,    0
  1760,107654,19940523,    0,    0
  1760,107654,19940524,    0,    0
  1760,107654,19940525,    0,    0
  1760,107654,19940526,    0,    0
  1760,107654,19940527,    0,    0
  1760,107654,19940528,    0,    0
  1760,107654,19940529,    0,    0
  1760,107654,19940530,    0,    0
  1760,107654,19940531,    0,    0
  1760,107654,19940601,    0,    0
  1760,107654,19940602,    0,    0
  1760,107654,19940603,    0,    0
  1760,107654,19940604,    0,    0
  1760,107654,19940605,    0,    0
  1760,107654,19940606,    0,    0
  1760,107654,19940607,    0,    0
  1760,107654,19940608,    0,    0
  1760,107654,19940609,    0,    0
  1760,107654,19940610,    0,    0
  1760,107654,19940611,    0,    0
  1760,107654,19940612,    0,    0
  1760,107654,19940613,    0,    0
  1760,107654,19940614,    0,    0
  1760,107654,19940615,    0,    0
  1760,107654,19940616,    0,    0
  1760,107654,19940617,    0,    0
  1760,107654,19940618,    0,    0
  1760,107654,19940619,    0,    0
  1760,107654,19940620,    0,    0
  1760,107654,19940621,    0,    0
  1760,107654,19940622,    0,    0
  1760,107654,19940623,    0,    0
  1760,107654,19940624,    0,    0
  1760,107654,19940625,    0,    0
  1760,107654,19940626,    0,    0
  1760,107654,19940627,    0,    0
  1760,107654,19940628,    0,    0
  1760,107654,19940629,    0,    0
  1760,107654,19940630,    0,    0
  1760,107654,19940701,-9999,    9
  1760,107654,19940702,-9999,    9
  1760,107654,19940703,-9999,    9
  1760,107654,19940704,-9999,    9
  1760,107654,19940705,-9999,    9
  1760,107654,19940706,-9999,    9
  1760,107654,19940707,-9999,    9
  1760,107654,19940708,-9999,    9
  1760,107654,19940709,-9999,    9
  1760,107654,19940710,-9999,    9
  1760,107654,19940711,-9999,    9
  1760,107654,19940712,-9999,    9
  1760,107654,19940713,-9999,    9
  1760,107654,19940714,-9999,    9
  1760,107654,19940715,-9999,    9
  1760,107654,19940716,-9999,    9
  1760,107654,19940717,-9999,    9
  1760,107654,19940718,-9999,    9
  1760,107654,19940719,-9999,    9
  1760,107654,19940720,-9999,    9
  1760,107654,19940721,-9999,    9
  1760,107654,19940722,-9999,    9
  1760,107654,19940723,-9999,    9
  1760,107654,19940724,-9999,    9
  1760,107654,19940725,-9999,    9
  1760,107654,19940726,-9999,    9
  1760,107654,19940727,-9999,    9
  1760,107654,19940728,-9999,    9
  1760,107654,19940729,-9999,    9
  1760,107654,19940730,-9999,    9
  1760,107654,19940731,-9999,    9
  1760,107654,19940801,-9999,    9
  1760,107654,19940802,-9999,    9
  1760,107654,19940803,-9999,    9
  1760,107654,19940804,-9999,    9
  1760,107654,19940805,-9999,    9
  1760,107654,19940806,-9999,    9
  1760,107654,19940807,-9999,    9
  1760,107654,19940808,-9999,    9
  1760,107654,19940809,-9999,    9
  1760,107654,19940810,-9999,    9
  1760,107654,19940811,-9999,    9
  1760,107654,19940812,-9999,    9
  1760,107654,19940813,-9999,    9
  1760,107654,19940814,-9999,    9
  1760,107654,19940815,-9999,    9
  1760,107654,19940816,-9999,    9
  1760,107654,19940817,-9999,    9
  1760,107654,19940818,-9999,    9
  1760,107654,19940819,-9999,    9
  1760,107654,19940820,-9999,    9
  1760,107654,19940821,-9999,    9
  1760,107654,19940822,-9999,    9
  1760,107654,19940823,-9999,    9
  1760,107654,19940824,-9999,    9
  1760,107654,19940825,-9999,    9
  1760,107654,19940826,-9999,    9
  1760,107654,19940827,-9999,    9
  1760,107654,19940828,-9999,    9
  1760,107654,19940829,-9999,    9
  1760,107654,19940830,-9999,    9
  1760,107654,19940831,-9999,    9
  1760,107654,19940901,-9999,    9
  1760,107654,19940902,-9999,    9
  1760,107654,19940903,-9999,    9
  1760,107654,19940904,-9999,    9
  1760,107654,19940905,-9999,    9
  1760,107654,19940906,-9999,    9
  1760,107654,19940907,-9999,    9
  1760,107654,19940908,-9999,    9
  1760,107654,19940909,-9999,    9
  1760,107654,19940910,-9999,    9
  1760,107654,19940911,-9999,    9
  1760,107654,19940912,-9999,    9
  1760,107654,19940913,-9999,    9
  1760,107654,19940914,-9999,    9
  1760,107654,19940915,-9999,    9
  1760,107654,19940916,-9999,    9
  1760,107654,19940917,-9999,    9
  1760,107654,19940918,-9999,    9
  1760,107654,19940919,-9999,    9
  1760,107654,19940920,-9999,    9
  1760,107654,19940921,-9999,    9
  1760,107654,19940922,-9999,    9
  1760,107654,19940923,-9999,    9
  1760,107654,19940924,-9999,    9
  1760,107654,19940925,-9999,    9
  1760,107654,19940926,-9999,    9
  1760,107654,19940927,-9999,    9
  1760,107654,19940928,-9999,    9
  1760,107654,19940929,-9999,    9
  1760,107654,19940930,-9999,    9
  1760,107654,19941001,-9999,    9
  1760,107654,19941002,-9999,    9
  1760,107654,19941003,-9999,    9
  1760,107654,19941004,-9999,    9
  1760,107654,19941005,-9999,    9
  1760,107654,19941006,-9999,    9
  1760,107654,19941007,-9999,    9
  1760,107654,19941008,-9999,    9
  1760,107654,19941009,-9999,    9
  1760,107654,19941010,-9999,    9
  1760,107654,19941011,-9999,    9
  1760,107654,19941012,-9999,    9
  1760,107654,19941013,-9999,    9
  1760,107654,19941014,-9999,    9
  1760,107654,19941015,-9999,    9
  1760,107654,19941016,-9999,    9
  1760,107654,19941017,-9999,    9
  1760,107654,19941018,-9999,    9
  1760,107654,19941019,-9999,    9
  1760,107654,19941020,-9999,    9
  1760,107654,19941021,-9999,    9
  1760,107654,19941022,-9999,    9
  1760,107654,19941023,-9999,    9
  1760,107654,19941024,-9999,    9
  1760,107654,19941025,-9999,    9
  1760,107654,19941026,-9999,    9
  1760,107654,19941027,-9999,    9
  1760,107654,19941028,-9999,    9
  1760,107654,19941029,-9999,    9
  1760,107654,19941030,-9999,    9
  1760,107654,19941031,-9999,    9
  1760,107654,19941101,-9999,    9
  1760,107654,19941102,-9999,    9
  1760,107654,19941103,-9999,    9
  1760,107654,19941104,-9999,    9
  1760,107654,19941105,-9999,    9
  1760,107654,19941106,-9999,    9
  1760,107654,19941107,-9999,    9
  1760,107654,19941108,-9999,    9
  1760,107654,19941109,-9999,    9
  1760,107654,19941110,-9999,    9
  1760,107654,19941111,-9999,    9
  1760,107654,19941112,-9999,    9
  1760,107654,19941113,-9999,    9
  1760,107654,19941114,-9999,    9
  1760,107654,19941115,-9999,    9
  1760,107654,19941116,-9999,    9
  1760,107654,19941117,-9999,    9
  1760,107654,19941118,-9999,    9
  1760,107654,19941119,-9999,    9
  1760,107654,19941120,-9999,    9
  1760,107654,19941121,-9999,    9
  1760,107654,19941122,-9999,    9
  1760,107654,19941123,-9999,    9
  1760,107654,19941124,-9999,    9
  1760,107654,19941125,-9999,    9
  1760,107654,19941126,-9999,    9
  1760,107654,19941127,-9999,    9
  1760,107654,19941128,-9999,    9
  1760,107654,19941129,-9999,    9
  1760,107654,19941130,-9999,    9
  1760,107654,19941201,-9999,    9
  1760,107654,19941202,-9999,    9
  1760,107654,19941203,-9999,    9
  1760,107654,19941204,-9999,    9
  1760,107654,19941205,-9999,    9
  1760,107654,19941206,-9999,    9
  1760,107654,19941207,-9999,    9
  1760,107654,19941208,-9999,    9
  1760,107654,19941209,-9999,    9
  1760,107654,19941210,-9999,    9
  1760,107654,19941211,-9999,    9
  1760,107654,19941212,-9999,    9
  1760,107654,19941213,-9999,    9
  1760,107654,19941214,-9999,    9
  1760,107654,19941215,-9999,    9
  1760,107654,19941216,-9999,    9
  1760,107654,19941217,-9999,    9
  1760,107654,19941218,-9999,    9
  1760,107654,19941219,-9999,    9
  1760,107654,19941220,-9999,    9
  1760,107654,19941221,-9999,    9
  1760,107654,19941222,-9999,    9
  1760,107654,19941223,-9999,    9
  1760,107654,19941224,-9999,    9
  1760,107654,19941225,-9999,    9
  1760,107654,19941226,-9999,    9
  1760,107654,19941227,-9999,    9
  1760,107654,19941228,-9999,    9
  1760,107654,19941229,-9999,    9
  1760,107654,19941230,-9999,    9
  1760,107654,19941231,-9999,    9
  1760,107654,19950101,-9999,    9
  1760,107654,19950102,-9999,    9
  1760,107654,19950103,-9999,    9
  1760,107654,19950104,-9999,    9
  1760,107654,19950105,-9999,    9
  1760,107654,19950106,-9999,    9
  1760,107654,19950107,-9999,    9
  1760,107654,19950108,-9999,    9
  1760,107654,19950109,-9999,    9
  1760,107654,19950110,-9999,    9
  1760,107654,19950111,-9999,    9
  1760,107654,19950112,-9999,    9
  1760,107654,19950113,-9999,    9
  1760,107654,19950114,-9999,    9
  1760,107654,19950115,-9999,    9
  1760,107654,19950116,-9999,    9
  1760,107654,19950117,-9999,    9
  1760,107654,19950118,-9999,    9
  1760,107654,19950119,-9999,    9
  1760,107654,19950120,-9999,    9
  1760,107654,19950121,-9999,    9
  1760,107654,19950122,-9999,    9
  1760,107654,19950123,-9999,    9
  1760,107654,19950124,-9999,    9
  1760,107654,19950125,-9999,    9
  1760,107654,19950126,-9999,    9
  1760,107654,19950127,-9999,    9
  1760,107654,19950128,-9999,    9
  1760,107654,19950129,-9999,    9
  1760,107654,19950130,-9999,    9
  1760,107654,19950131,-9999,    9
  1760,107654,19950201,-9999,    9
  1760,107654,19950202,-9999,    9
  1760,107654,19950203,-9999,    9
  1760,107654,19950204,-9999,    9
  1760,107654,19950205,-9999,    9
  1760,107654,19950206,-9999,    9
  1760,107654,19950207,-9999,    9
  1760,107654,19950208,-9999,    9
  1760,107654,19950209,-9999,    9
  1760,107654,19950210,-9999,    9
  1760,107654,19950211,-9999,    9
  1760,107654,19950212,-9999,    9
  1760,107654,19950213,-9999,    9
  1760,107654,19950214,-9999,    9
  1760,107654,19950215,-9999,    9
  1760,107654,19950216,-9999,    9
  1760,107654,19950217,-9999,    9
  1760,107654,19950218,-9999,    9
  1760,107654,19950219,-9999,    9
  1760,107654,19950220,-9999,    9
  1760,107654,19950221,-9999,    9
  1760,107654,19950222,-9999,    9
  1760,107654,19950223,-9999,    9
  1760,107654,19950224,-9999,    9
  1760,107654,19950225,-9999,    9
  1760,107654,19950226,-9999,    9
  1760,107654,19950227,-9999,    9
  1760,107654,19950228,-9999,    9
  1760,107654,19950301,-9999,    9
  1760,107654,19950302,-9999,    9
  1760,107654,19950303,-9999,    9
  1760,107654,19950304,-9999,    9
  1760,107654,19950305,-9999,    9
  1760,107654,19950306,-9999,    9
  1760,107654,19950307,-9999,    9
  1760,107654,19950308,-9999,    9
  1760,107654,19950309,-9999,    9
  1760,107654,19950310,-9999,    9
  1760,107654,19950311,-9999,    9
  1760,107654,19950312,-9999,    9
  1760,107654,19950313,-9999,    9
  1760,107654,19950314,-9999,    9
  1760,107654,19950315,-9999,    9
  1760,107654,19950316,-9999,    9
  1760,107654,19950317,-9999,    9
  1760,107654,19950318,-9999,    9
  1760,107654,19950319,-9999,    9
  1760,107654,19950320,-9999,    9
  1760,107654,19950321,-9999,    9
  1760,107654,19950322,-9999,    9
  1760,107654,19950323,-9999,    9
  1760,107654,19950324,-9999,    9
  1760,107654,19950325,-9999,    9
  1760,107654,19950326,-9999,    9
  1760,107654,19950327,-9999,    9
  1760,107654,19950328,-9999,    9
  1760,107654,19950329,-9999,    9
  1760,107654,19950330,-9999,    9
  1760,107654,19950331,-9999,    9
  1760,107654,19950401,-9999,    9
  1760,107654,19950402,-9999,    9
  1760,107654,19950403,-9999,    9
  1760,107654,19950404,-9999,    9
  1760,107654,19950405,-9999,    9
  1760,107654,19950406,-9999,    9
  1760,107654,19950407,-9999,    9
  1760,107654,19950408,-9999,    9
  1760,107654,19950409,-9999,    9
  1760,107654,19950410,-9999,    9
  1760,107654,19950411,-9999,    9
  1760,107654,19950412,-9999,    9
  1760,107654,19950413,-9999,    9
  1760,107654,19950414,-9999,    9
  1760,107654,19950415,-9999,    9
  1760,107654,19950416,-9999,    9
  1760,107654,19950417,-9999,    9
  1760,107654,19950418,-9999,    9
  1760,107654,19950419,-9999,    9
  1760,107654,19950420,-9999,    9
  1760,107654,19950421,-9999,    9
  1760,107654,19950422,-9999,    9
  1760,107654,19950423,-9999,    9
  1760,107654,19950424,-9999,    9
  1760,107654,19950425,-9999,    9
  1760,107654,19950426,-9999,    9
  1760,107654,19950427,-9999,    9
  1760,107654,19950428,-9999,    9
  1760,107654,19950429,-9999,    9
  1760,107654,19950430,-9999,    9
  1760,107654,19950501,-9999,    9
  1760,107654,19950502,-9999,    9
  1760,107654,19950503,-9999,    9
  1760,107654,19950504,-9999,    9
  1760,107654,19950505,-9999,    9
  1760,107654,19950506,-9999,    9
  1760,107654,19950507,-9999,    9
  1760,107654,19950508,-9999,    9
  1760,107654,19950509,-9999,    9
  1760,107654,19950510,-9999,    9
  1760,107654,19950511,-9999,    9
  1760,107654,19950512,-9999,    9
  1760,107654,19950513,-9999,    9
  1760,107654,19950514,-9999,    9
  1760,107654,19950515,-9999,    9
  1760,107654,19950516,-9999,    9
  1760,107654,19950517,-9999,    9
  1760,107654,19950518,-9999,    9
  1760,107654,19950519,-9999,    9
  1760,107654,19950520,-9999,    9
  1760,107654,19950521,-9999,    9
  1760,107654,19950522,-9999,    9
  1760,107654,19950523,-9999,    9
  1760,107654,19950524,-9999,    9
  1760,107654,19950525,-9999,    9
  1760,107654,19950526,-9999,    9
  1760,107654,19950527,-9999,    9
  1760,107654,19950528,-9999,    9
  1760,107654,19950529,-9999,    9
  1760,107654,19950530,-9999,    9
  1760,107654,19950531,-9999,    9
  1760,107654,19950601,-9999,    9
  1760,107654,19950602,-9999,    9
  1760,107654,19950603,-9999,    9
  1760,107654,19950604,-9999,    9
  1760,107654,19950605,-9999,    9
  1760,107654,19950606,-9999,    9
  1760,107654,19950607,-9999,    9
  1760,107654,19950608,-9999,    9
  1760,107654,19950609,-9999,    9
  1760,107654,19950610,-9999,    9
  1760,107654,19950611,-9999,    9
  1760,107654,19950612,-9999,    9
  1760,107654,19950613,-9999,    9
  1760,107654,19950614,-9999,    9
  1760,107654,19950615,-9999,    9
  1760,107654,19950616,-9999,    9
  1760,107654,19950617,-9999,    9
  1760,107654,19950618,-9999,    9
  1760,107654,19950619,-9999,    9
  1760,107654,19950620,-9999,    9
  1760,107654,19950621,-9999,    9
  1760,107654,19950622,-9999,    9
  1760,107654,19950623,-9999,    9
  1760,107654,19950624,-9999,    9
  1760,107654,19950625,-9999,    9
  1760,107654,19950626,-9999,    9
  1760,107654,19950627,-9999,    9
  1760,107654,19950628,-9999,    9
  1760,107654,19950629,-9999,    9
  1760,107654,19950630,-9999,    9
  1760,107654,19950701,-9999,    9
  1760,107654,19950702,-9999,    9
  1760,107654,19950703,-9999,    9
  1760,107654,19950704,-9999,    9
  1760,107654,19950705,-9999,    9
  1760,107654,19950706,-9999,    9
  1760,107654,19950707,-9999,    9
  1760,107654,19950708,-9999,    9
  1760,107654,19950709,-9999,    9
  1760,107654,19950710,-9999,    9
  1760,107654,19950711,-9999,    9
  1760,107654,19950712,-9999,    9
  1760,107654,19950713,-9999,    9
  1760,107654,19950714,-9999,    9
  1760,107654,19950715,-9999,    9
  1760,107654,19950716,-9999,    9
  1760,107654,19950717,-9999,    9
  1760,107654,19950718,-9999,    9
  1760,107654,19950719,-9999,    9
  1760,107654,19950720,-9999,    9
  1760,107654,19950721,-9999,    9
  1760,107654,19950722,-9999,    9
  1760,107654,19950723,-9999,    9
  1760,107654,19950724,-9999,    9
  1760,107654,19950725,-9999,    9
  1760,107654,19950726,-9999,    9
  1760,107654,19950727,-9999,    9
  1760,107654,19950728,-9999,    9
  1760,107654,19950729,-9999,    9
  1760,107654,19950730,-9999,    9
  1760,107654,19950731,-9999,    9
  1760,107654,19950801,-9999,    9
  1760,107654,19950802,-9999,    9
  1760,107654,19950803,-9999,    9
  1760,107654,19950804,-9999,    9
  1760,107654,19950805,-9999,    9
  1760,107654,19950806,-9999,    9
  1760,107654,19950807,-9999,    9
  1760,107654,19950808,-9999,    9
  1760,107654,19950809,-9999,    9
  1760,107654,19950810,-9999,    9
  1760,107654,19950811,-9999,    9
  1760,107654,19950812,-9999,    9
  1760,107654,19950813,-9999,    9
  1760,107654,19950814,-9999,    9
  1760,107654,19950815,-9999,    9
  1760,107654,19950816,-9999,    9
  1760,107654,19950817,-9999,    9
  1760,107654,19950818,-9999,    9
  1760,107654,19950819,-9999,    9
  1760,107654,19950820,-9999,    9
  1760,107654,19950821,-9999,    9
  1760,107654,19950822,-9999,    9
  1760,107654,19950823,-9999,    9
  1760,107654,19950824,-9999,    9
  1760,107654,19950825,-9999,    9
  1760,107654,19950826,-9999,    9
  1760,107654,19950827,-9999,    9
  1760,107654,19950828,-9999,    9
  1760,107654,19950829,-9999,    9
  1760,107654,19950830,-9999,    9
  1760,107654,19950831,-9999,    9
  1760,107654,19950901,-9999,    9
  1760,107654,19950902,-9999,    9
  1760,107654,19950903,-9999,    9
  1760,107654,19950904,-9999,    9
  1760,107654,19950905,-9999,    9
  1760,107654,19950906,-9999,    9
  1760,107654,19950907,-9999,    9
  1760,107654,19950908,-9999,    9
  1760,107654,19950909,-9999,    9
  1760,107654,19950910,-9999,    9
  1760,107654,19950911,-9999,    9
  1760,107654,19950912,-9999,    9
  1760,107654,19950913,-9999,    9
  1760,107654,19950914,-9999,    9
  1760,107654,19950915,-9999,    9
  1760,107654,19950916,-9999,    9
  1760,107654,19950917,-9999,    9
  1760,107654,19950918,-9999,    9
  1760,107654,19950919,-9999,    9
  1760,107654,19950920,-9999,    9
  1760,107654,19950921,-9999,    9
  1760,107654,19950922,-9999,    9
  1760,107654,19950923,-9999,    9
  1760,107654,19950924,-9999,    9
  1760,107654,19950925,-9999,    9
  1760,107654,19950926,-9999,    9
  1760,107654,19950927,-9999,    9
  1760,107654,19950928,-9999,    9
  1760,107654,19950929,-9999,    9
  1760,107654,19950930,-9999,    9
  1760,107654,19951001,-9999,    9
  1760,107654,19951002,-9999,    9
  1760,107654,19951003,-9999,    9
  1760,107654,19951004,-9999,    9
  1760,107654,19951005,-9999,    9
  1760,107654,19951006,-9999,    9
  1760,107654,19951007,-9999,    9
  1760,107654,19951008,-9999,    9
  1760,107654,19951009,-9999,    9
  1760,107654,19951010,-9999,    9
  1760,107654,19951011,-9999,    9
  1760,107654,19951012,-9999,    9
  1760,107654,19951013,-9999,    9
  1760,107654,19951014,-9999,    9
  1760,107654,19951015,-9999,    9
  1760,107654,19951016,-9999,    9
  1760,107654,19951017,-9999,    9
  1760,107654,19951018,-9999,    9
  1760,107654,19951019,-9999,    9
  1760,107654,19951020,-9999,    9
  1760,107654,19951021,-9999,    9
  1760,107654,19951022,-9999,    9
  1760,107654,19951023,-9999,    9
  1760,107654,19951024,-9999,    9
  1760,107654,19951025,-9999,    9
  1760,107654,19951026,-9999,    9
  1760,107654,19951027,-9999,    9
  1760,107654,19951028,-9999,    9
  1760,107654,19951029,-9999,    9
  1760,107654,19951030,-9999,    9
  1760,107654,19951031,-9999,    9
  1760,107654,19951101,-9999,    9
  1760,107654,19951102,-9999,    9
  1760,107654,19951103,-9999,    9
  1760,107654,19951104,-9999,    9
  1760,107654,19951105,-9999,    9
  1760,107654,19951106,-9999,    9
  1760,107654,19951107,-9999,    9
  1760,107654,19951108,-9999,    9
  1760,107654,19951109,-9999,    9
  1760,107654,19951110,-9999,    9
  1760,107654,19951111,-9999,    9
  1760,107654,19951112,-9999,    9
  1760,107654,19951113,-9999,    9
  1760,107654,19951114,-9999,    9
  1760,107654,19951115,-9999,    9
  1760,107654,19951116,-9999,    9
  1760,107654,19951117,-9999,    9
  1760,107654,19951118,-9999,    9
  1760,107654,19951119,-9999,    9
  1760,107654,19951120,-9999,    9
  1760,107654,19951121,-9999,    9
  1760,107654,19951122,-9999,    9
  1760,107654,19951123,-9999,    9
  1760,107654,19951124,-9999,    9
  1760,107654,19951125,-9999,    9
