Station Name: JohnstownII
Station Height: 62 M 
Latitude:52.300  ,Longitude: -6.490


maxtp: -  Maximum Air Temperature (C)	  
mintp: -  Minimum  Air Temperature (C)	
rain: -	  Precipitation Amount (mm)
cbl:  -   Mean CBL Pressure (hpa)
wdsp: -	  Mean Wind Speed (knot)
hm: -	  Highest ten minute mean wind speed (knot)		                 
ddhm: -	  Mean Wind Direction over 10 minutes at time of highest 10 minute mean (degree)                  
hg: -	  Highest Gust (knot)
soil  -   Mean 10cm soil temperature (C)
i: -	  Indicator

date,imax,maxtp,imin,mintp,irain,rain,cbl,wdsp,ihm,hm,iddhm,ddhm,ihg,hg,soil 
10-oct-2012,0,14.2,0,11.3,0,6.5,1002.2,7.7,0,13,0,160,0,19,12.438 
11-oct-2012,0,14.7,0,6.7,0,3.8,994.8,12.2,0,21,0,320,0,31,12.663 
12-oct-2012,0,12.2,0,5.6,0,0.8,999.3,8.3,0,13,0,230,0,23,9.375 
13-oct-2012,0,12.5,0,4.1,0,0.0,997.9,7.2,0,14,0,280,0,20,9.025 
14-oct-2012,0,11.4,0,3.4,0,1.1,996.4,6.9,0,12,0,290,0,17,8.372 
15-oct-2012,0,11.4,0,7.5,0,7.5,990.5,7.1,0,15,0,230,0,25,9.757 
16-oct-2012,0,13.7,0,6.2,8, ,988.5,10.7,0,23,0,260,0,38,9.530 
17-oct-2012,0,13.2,0,9.8,0,24.1,979.8,17.1,0,26,0,160,0,40,10.450 
18-oct-2012,0,13.4,0,8.6,0,6.3,986.2,8.6,0,20,0,180,0,32,10.955 
19-oct-2012,0,13.6,0,5.2,0,0.2,998.1,3.3,0,7,0,320,0,9,10.330 
20-oct-2012,0,15.0,0,9.0,0,0.1,1005.2,4.8,0,12,0,200,0,19,11.385 
21-oct-2012,0,13.7,0,8.8,0,0.1,1010.1,4.6,0,9,0,110,0,16,10.460 
22-oct-2012,0,13.4,0,9.9,0,0.1,1013.9,5.6,0,11,0,50,0,15,11.200 
23-oct-2012,0,13.3,0,11.3,0,0.5,1017.4,6.5,0,10,0,40,0,18,11.800 
24-oct-2012,0,13.2,0,12.3,0,0.8,1013.5,11.3,0,15,0,50,0,22,12.270 
25-oct-2012,0,13.6,0,10.0,0,1.6,1009.0,11.1,0,16,0,50,0,25,12.525 
26-oct-2012,0,10.2,0,2.1,0,1.2,1010.9,13.3,0,18,0,50,0,30,10.193 
27-oct-2012,0,7.5,0,1.0,0,0.0,1016.2,9.2,0,14,0,350,0,23,7.237 
28-oct-2012,0,9.4,0,5.4,0,3.1,1006.9,10.3,0,18,0,270,0,25,7.838 
29-oct-2012,0,10.2,0,5.0,0,0.1,1000.7,7.0,0,10,0,350,0,16,8.405 
30-oct-2012,0,9.5,0,2.6,0,0.0,994.3,8.0,0,13,0,220,0,19,7.361 
31-oct-2012,0,10.2,0,3.0,0,13.4,976.8,9.2,0,19,0,200,0,32,7.995 
01-nov-2012,0,7.8,0,1.3,0,0.2,972.8,10.6,0,21,0,250,0,31,5.911 
02-nov-2012,0,10.0,0,2.4,0,0.0,980.7,9.1,0,17,0,270,0,24,5.649 
03-nov-2012,0,8.4,0,1.1,0,0.6,985.0,8.8,0,17,0,220,0,31,5.061 
04-nov-2012,0,10.1,0,6.0,0,14.2,983.9,11.3,0,21,0,50,0,31,6.441 
05-nov-2012,0,9.8,0,3.8,0,2.5,1001.0,9.9,0,19,0,50,0,30,6.993 
06-nov-2012,0,11.0,0,4.4,0,0.0,1015.8,8.9,0,15,0,290,0,21,6.667 
07-nov-2012,0,11.5,0,6.8,0,0.0,1016.2,9.2,0,16,0,240,0,24,7.664 
08-nov-2012,0,11.2,0,7.5,0,0.1,1009.7,6.8,0,17,0,240,0,28,8.283 
09-nov-2012,0,10.6,0,5.6,0,13.0,997.9,9.9,0,17,0,230,0,26,8.573 
10-nov-2012,0,8.6,0,1.5,0,0.2,992.0,6.8,0,13,0,280,0,23,6.219 
11-nov-2012,0,9.8,0,1.5,0,2.3,1002.8,6.7,0,11,0,290,0,18,5.943 
12-nov-2012,0,12.7,0,7.1,0,7.4,1007.3,12.5,0,17,0,230,0,26,9.148 
13-nov-2012,0,12.1,0,11.5,0,1.1,1011.8,14.3,0,19,0,200,0,33,10.488 
14-nov-2012,0,11.8,0,10.2,0,0.0,1015.4,6.0,0,14,0,180,0,21,10.398 
15-nov-2012,0,11.6,0,5.6,0,0.0,1013.2,2.7,0,6,0,180,0,8,9.373 
16-nov-2012,0,10.2,0,5.2,0,0.1,1004.7,3.5,0,9,0,320,0,13,7.995 
17-nov-2012,0,8.8,0,2.9,0,0.1,1002.1,7.1,0,13,0,260,0,18,7.131 
18-nov-2012,0,11.0,0,0.4,0,9.6,1000.1,10.5,0,24,0,190,0,37,5.473 
19-nov-2012,0,11.9,0,10.4,0,12.5,991.7,16.8,0,26,0,180,0,39,9.155 
20-nov-2012,0,12.2,0,7.2,0,4.5,992.1,12.0,0,19,0,220,0,33,9.887 
21-nov-2012,0,11.4,0,5.9,0,0.8,997.7,8.3,0,19,0,190,0,30,8.387 
22-nov-2012,0,11.9,0,5.0,0,22.0,991.6,13.6,0,26,0,190,0,41,8.735 
23-nov-2012,0,9.4,0,3.0,0,0.2,1000.7,7.6,0,13,0,240,0,20,6.285 
24-nov-2012,0,8.4,0,1.8,0,13.6,1000.2,8.2,0,16,0,300,0,23,5.116 
25-nov-2012,0,8.9,0,-0.5,0,31.3,991.4,7.1,0,20,0,340,0,32,5.123 
26-nov-2012,0,7.7,0,3.4,0,2.8,996.0,16.0,0,20,0,340,0,33,5.592 
27-nov-2012,0,6.7,0,2.9,0,0.0,1006.9,13.6,0,18,0,340,0,31,4.563 
28-nov-2012,0,5.2,0,1.1,0,0.0,1012.4,9.3,0,13,0,330,0,21,3.785 
29-nov-2012,0,5.6,0,1.6,0,0.0,1008.4,5.6,0,11,0,310,0,16,3.445 
30-nov-2012,0,6.2,0,-0.4,0,0.1,1006.0,3.5,0,7,0,330,0,9,3.735 
01-dec-2012,0,6.1,0,0.8,0,0.1,1010.5,6.5,0,11,0,310,0,16,3.463 
02-dec-2012,0,10.2,0,2.3,0,6.9,1006.4,6.2,0,13,0,240,0,22,4.777 
03-dec-2012,0,9.9,0,2.7,0,0.5,1000.9,10.1,0,17,0,280,0,26,6.149 
04-dec-2012,0,6.6,0,2.0,0,0.6,997.9,11.3,0,17,0,270,0,24,4.121 
05-dec-2012,0,5.1,0,-1.7,0,0.0,1004.6,8.1,0,15,0,330,0,23,3.814 
06-dec-2012,0,7.3,0,-2.0,0,2.6,1002.2,11.6,0,20,0,240,0,31,3.365 
07-dec-2012,0,7.8,0,2.2,0,0.2,1005.2,14.3,0,21,0,300,0,33,3.743 
08-dec-2012,0,8.0,0,-0.4,0,0.0,1018.1,6.7,0,13,0,270,0,18,3.549 
09-dec-2012,0,8.1,0,2.3,0,0.2,1016.7,6.8,0,15,0,280,0,21,5.187 
10-dec-2012,0,6.6,0,1.2,0,0.1,1019.0,6.2,0,9,0,40,0,14,3.271 
11-dec-2012,0,6.3,0,2.3,0,0.1,1019.2,5.4,0,10,0,160,0,13,2.425 
12-dec-2012,0,7.3,0,2.3,0,0.4,1007.7,9.7,0,17,0,160,0,24,3.303 
13-dec-2012,0,8.4,0,2.9,0,0.1,990.5,9.5,0,18,0,140,0,25,3.758 
14-dec-2012,0,9.6,0,5.7,0,10.8,973.1,13.0,0,25,0,140,0,34,5.963 
15-dec-2012,0,9.1,0,6.1,0,0.7,979.2,8.7,0,13,0,250,0,23,5.741 
16-dec-2012,0,10.2,0,5.6,0,0.4,985.5,8.8,0,16,0,200,0,25,5.624 
17-dec-2012,0,8.8,0,4.9,0,0.0,995.3,10.2,0,14,0,290,0,24,5.232 
18-dec-2012,0,8.5,0,3.9,0,0.1,1006.4,5.7,0,15,0,140,0,23,5.102 
19-dec-2012,0,10.5,0,7.9,0,11.3,1000.1,10.6,0,24,0,140,0,35,6.910 
20-dec-2012,0,8.8,0,6.1,0,0.5,993.0,5.3,0,10,0,260,0,14,7.281 
21-dec-2012,0,9.1,0,3.8,0,5.0,999.5,6.9,0,18,0,140,0,26,5.934 
22-dec-2012,0,11.7,0,8.6,0,15.6,990.2,14.5,0,22,0,220,0,34,8.720 
23-dec-2012,0,11.5,0,7.2,0,0.0,990.0,11.3,0,24,0,220,0,38,7.920 
24-dec-2012,0,9.5,0,6.5,0,7.0,987.9,8.7,0,17,0,200,0,30,7.657 
25-dec-2012,0,8.2,0,3.6,0,6.4,987.3,8.2,0,13,0,250,0,20,6.561 
26-dec-2012,0,9.9,0,4.8,0,5.6,992.2,11.7,0,19,0,210,0,29,6.023 
27-dec-2012,0,8.6,0,4.6,0,9.0,996.6,8.7,0,17,0,280,0,26,5.931 
28-dec-2012,0,11.5,0,6.8,0,9.8,997.5,18.2,0,25,0,220,0,44,8.137 
29-dec-2012,0,9.9,0,3.0,0,6.4,989.8,12.3,0,18,0,220,0,31,7.642 
30-dec-2012,0,10.5,0,3.1,0,0.6,996.3,16.1,0,25,0,220,0,39,5.657 
31-dec-2012,0,10.4,0,2.8,0,2.6,990.7,13.0,0,24,0,210,0,38,7.817 
01-jan-2013,0,7.4,0,2.3,0,0.0,1003.9,10.7,0,20,0,280,0,27,4.910 
02-jan-2013,0,11.2,0,5.9,0,0.0,1016.1,8.5,0,14,0,240,0,21,7.151 
03-jan-2013,0,10.0,0,8.8,0,0.2,1023.9,12.1,0,18,0,220,0,26,8.448 
04-jan-2013,0,9.8,0,8.7,0,0.8,1027.2,9.9,0,15,0,230,0,23,8.580 
05-jan-2013,0,10.4,0,9.2,0,0.6,1023.8,9.5,0,15,0,220,0,24,8.925 
06-jan-2013,0,10.0,0,8.4,0,0.6,1020.4,8.5,0,14,0,200,0,20,9.137 
07-jan-2013,0,10.6,0,9.2,0,0.5,1013.8,11.1,0,15,0,200,0,23,9.042 
08-jan-2013,0,10.6,0,3.5,0,5.6,1013.9,8.3,0,16,0,200,0,26,8.960 
09-jan-2013,0,7.7,0,1.9,0,0.3,1013.5,4.0,0,7,0,330,0,8,5.535 
10-jan-2013,0,9.0,0,3.7,0,2.7,1008.3,5.0,0,14,0,280,0,21,5.853 
11-jan-2013,0,9.5,0,2.1,0,1.7,1005.6,5.4,0,11,0,130,0,19,4.902 
12-jan-2013,0,7.7,0,4.4,0,0.1,1003.8,12.5,0,19,0,60,0,30,5.707 
13-jan-2013,0,5.8,0,0.3,0,0.6,1012.1,5.8,0,10,0,280,0,13,3.855 
14-jan-2013,0,6.9,0,2.8,0,1.4,1008.8,10.7,0,15,0,320,0,25,4.448 
15-jan-2013,0,6.4,0,1.5,0,0.0,1002.7,6.8,0,14,0,300,0,21,3.658 
16-jan-2013,0,7.2,0,4.4,0,10.8,1001.4,8.9,0,14,0,180,0,22,4.793 
17-jan-2013,0,8.5,0,3.5,0,7.0,997.8,11.2,0,26,0,150,0,39,5.936 
18-jan-2013,0,8.4,0,3.4,0,19.0,987.2,10.0,0,29,0,140,0,43,6.236 
19-jan-2013,0,5.1,0,1.9,0,1.1,988.8,7.0,0,11,0,150,0,18,4.794 
20-jan-2013,0,2.9,0,1.5,0,0.8,989.6,6.7,0,10,0,110,0,16,3.561 
21-jan-2013,0,4.4,0,-1.4,0,0.2,986.4,4.5,0,7,0,310,0,10,3.321 
22-jan-2013,0,4.3,0,-1.3,0,0.8,993.1,6.9,0,10,0,350,0,15,2.793 
23-jan-2013,0,4.0,0,1.4,0,0.1,1000.0,5.2,0,10,0,80,0,17,3.307 
24-jan-2013,0,6.5,0,2.0,0,0.0,1005.7,8.0,0,17,0,160,0,24,4.003 
25-jan-2013,0,9.2,0,5.9,0,37.0,996.1,16.1,0,23,0,180,0,35,5.698 
26-jan-2013,0,10.9,0,3.0,0,7.5,988.8,13.3,0,24,0,200,0,38,5.678 
27-jan-2013,0,10.9,0,2.4,0,1.4,985.1,15.0,0,22,0,210,0,42,5.992 
28-jan-2013,0,10.6,0,2.4,0,5.4,988.5,16.3,0,28,0,200,0,48,5.109 
29-jan-2013,0,11.4,0,7.7,0,4.8,987.8,13.8,0,23,0,210,0,38,7.180 
30-jan-2013,0,10.2,0,5.8,0,1.1,996.8,14.9,0,31,0,270,0,51,6.692 
31-jan-2013,0,9.8,0,5.3,0,3.8,999.6,14.0,0,26,0,210,0,42,6.343 
01-feb-2013,0,8.2,0,2.5,0,0.0,998.4,11.9,0,19,0,310,0,32,5.158 
02-feb-2013,0,6.8,0,0.7,0,0.0,1011.9,6.2,0,11,0,300,0,17,3.883 
03-feb-2013,0,11.2,0,5.9,0,3.4,1011.2,11.2,0,19,0,270,0,29,6.116 
04-feb-2013,0,10.2,0,1.2,0,2.2,1005.8,15.6,0,25,0,270,0,43,6.372 
05-feb-2013,0,7.1,0,0.0,0,2.7,997.1,16.8,0,24,0,310,0,35,3.950 
06-feb-2013,0,6.7,0,1.6,0,0.0,1008.6,13.9,0,24,0,310,0,36,3.888 
07-feb-2013,0,7.8,0,0.2,0,3.7,1012.8,10.4,0,26,0,300,0,43,3.243 
08-feb-2013,0,8.1,0,3.8,0,0.0,1016.7,8.1,0,14,0,330,0,21,4.471 
09-feb-2013,0,9.4,0,4.2,0,2.9,1007.3,5.3,0,12,0,250,0,15,5.514 
10-feb-2013,0,8.4,0,4.1,0,14.4,990.4,10.2,0,16,0,300,0,24,6.339 
11-feb-2013,0,6.0,0,3.9,0,0.5,992.5,5.6,0,11,0,340,0,17,5.507 
12-feb-2013,0,5.8,0,3.5,0,1.8,1005.3,3.7,0,8,0,160,0,12,5.404 
13-feb-2013,0,10.1,0,4.5,0,11.4,1003.5,11.4,0,17,0,230,0,28,6.703 
14-feb-2013,0,11.0,0,4.8,0,0.2,1004.8,10.1,0,16,0,280,0,25,6.869 
15-feb-2013,0,8.9,0,0.7,0,0.2,1012.2,5.8,0,12,0,290,0,18,5.589 
16-feb-2013,0,9.7,0,6.9,0,1.3,1011.4,10.0,0,16,0,160,0,23,7.317 
17-feb-2013,0,9.1,0,5.4,0,0.0,1008.2,13.0,0,19,0,140,0,26,7.029 
18-feb-2013,0,7.7,0,4.6,0,0.0,1008.5,10.0,0,14,0,120,0,22,6.181 
19-feb-2013,0,7.8,0,3.2,0,0.0,1010.3,4.3,0,9,0,110,0,12,6.160 
20-feb-2013,0,6.9,0,3.4,0,0.1,1011.1,9.6,0,16,0,140,0,24,4.990 
21-feb-2013,0,4.1,0,0.9,0,0.0,1012.9,12.7,0,17,0,130,0,25,4.298 
22-feb-2013,0,2.2,0,0.1,0,0.0,1014.2,8.4,0,12,0,130,0,19,3.049 
23-feb-2013,0,2.7,0,0.2,0,0.4,1017.2,5.1,0,9,0,340,0,13,2.967 
24-feb-2013,0,5.4,0,-0.0,0,1.2,1020.8,6.0,0,9,0,50,0,15,3.904 
25-feb-2013,0,6.7,0,0.7,0,0.0,1024.6,7.7,0,12,0,60,0,18,4.098 
26-feb-2013,0,6.1,0,2.1,0,0.0,1027.2,7.8,0,13,0,50,0,19,4.555 
27-feb-2013,0,5.3,0,3.8,0,0.0,1028.4,8.5,0,14,0,30,0,22,5.027 
28-feb-2013,0,7.6,0,2.2,0,0.0,1025.2,9.6,0,14,0,30,0,21,5.004 
01-mar-2013,0,8.0,0,2.5,0,0.0,1023.9,7.3,0,12,0,50,0,18,5.384 
02-mar-2013,0,7.1,0,1.4,0,0.0,1020.7,5.1,0,10,0,60,0,14,5.418 
03-mar-2013,0,6.1,0,1.0,0,0.1,1013.5,5.7,0,11,0,120,0,15,4.151 
04-mar-2013,0,5.7,0,1.0,0,0.0,1003.8,8.1,0,12,0,130,0,20,4.831 
05-mar-2013,0,7.9,0,0.7,0,0.1,995.1,8.5,0,12,0,50,0,18,4.724 
06-mar-2013,0,7.7,0,6.4,0,7.5,990.2,6.2,0,9,0,40,0,13,6.259 
07-mar-2013,0,8.7,0,7.3,0,3.7,985.4,8.5,0,13,0,140,0,19,7.062 
08-mar-2013,0,10.8,0,7.8,0,5.0,986.0,10.0,0,16,0,140,0,22,8.222 
09-mar-2013,0,9.7,0,6.8,0,8.6,992.3,7.5,0,11,0,140,0,18,8.387 
10-mar-2013,0,6.8,0,1.0,0,5.8,998.7,15.1,0,22,0,60,0,36,6.443 
11-mar-2013,0,2.0,0,-1.9,0,0.1,1005.0,19.8,0,26,0,60,0,37,3.284 
12-mar-2013,0,5.0,0,-1.9,0,1.7,1008.8,10.2,0,19,0,50,0,30,3.496 
13-mar-2013,0,8.4,0,0.3,0,0.2,1008.9,8.0,0,13,0,310,0,20,4.312 
14-mar-2013,0,8.4,0,-1.6,0,0.5,1006.6,8.2,0,16,0,230,0,22,4.466 
15-mar-2013,0,9.2,0,1.6,0,5.1,994.0,9.4,0,17,0,220,0,28,5.958 
16-mar-2013,0,7.5,0,-0.2,0,0.6,984.8,5.5,0,11,0,60,0,17,5.708 
17-mar-2013,0,7.6,0,-0.7,0,1.9,982.1,8.0,0,12,0,290,0,20,4.790 
18-mar-2013,0,7.0,0,-0.1,0,0.3,984.3,6.6,0,11,0,60,0,17,4.626 
19-mar-2013,0,5.8,0,1.0,0,1.6,990.0,6.1,0,10,0,0,0,18,4.753 
20-mar-2013,0,8.6,0,0.9,0,0.0,997.8,5.0,0,10,0,150,0,14,5.223 
21-mar-2013,0,6.9,0,4.4,0,28.4,997.0,17.1,0,26,0,130,0,40,5.251 
22-mar-2013,0,8.2,0,5.8,0,16.6,991.9,19.0,0,25,0,130,0,37,6.241 
23-mar-2013,0,5.9,0,3.3,0,0.1,999.4,9.8,0,13,0,130,0,21,5.849 
24-mar-2013,0,3.4,0,1.7,0,0.0,1005.8,11.4,0,14,0,90,0,24,4.128 
25-mar-2013,0,2.8,0,1.6,0,0.0,1008.7,12.2,0,15,0,60,0,26,3.208 
26-mar-2013,0,3.6,0,-0.3,0,0.7,1008.2,10.9,0,15,0,60,0,24,3.790 
27-mar-2013,0,4.2,0,-0.6,0,0.2,1006.6,9.5,0,15,0,60,0,23,4.060 
28-mar-2013,0,4.1,0,0.2,0,0.4,1005.4,8.8,0,12,0,60,0,21,3.898 
29-mar-2013,0,4.6,0,1.4,0,0.0,1002.2,10.6,0,14,0,120,0,22,4.088 
30-mar-2013,0,5.2,0,1.2,0,0.0,1004.1,8.1,0,13,0,110,0,20,4.696 
31-mar-2013,0,5.2,0,3.4,0,0.0,1003.2,12.2,0,18,0,120,0,27,4.603 
01-apr-2013,0,4.4,0,1.9,0,0.0,1002.9,12.9,0,18,0,90,0,28,4.107 
02-apr-2013,0,6.0,0,1.7,0,0.0,1008.5,10.7,0,14,0,60,0,23,5.592 
03-apr-2013,0,6.6,0,2.1,0,0.0,1012.8,11.6,0,19,0,50,0,27,5.933 
04-apr-2013,0,6.9,0,0.3,0,0.0,1012.6,13.7,0,21,0,50,0,32,6.007 
05-apr-2013,0,7.6,0,0.8,0,0.1,1015.0,10.4,0,18,0,60,0,26,5.894 
06-apr-2013,0,8.4,0,-0.3,0,0.0,1017.6,5.3,0,10,0,150,0,15,6.385 
07-apr-2013,0,7.0,0,1.2,0,0.0,1007.6,10.2,0,17,0,130,0,28,5.632 
08-apr-2013,0,8.6,0,4.5,0,0.0,994.0,12.7,0,17,0,120,0,26,7.286 
09-apr-2013,0,7.4,0,3.4,0,1.2,991.2,11.0,0,17,0,50,0,26,7.343 
10-apr-2013,0,10.2,0,4.7,0,2.0,992.2,5.2,0,13,0,150,0,17,7.671 
11-apr-2013,0,11.1,0,6.0,0,6.3,986.5,7.8,0,15,0,200,0,24,8.585 
12-apr-2013,0,12.6,0,5.1,0,0.3,990.9,7.2,0,13,0,310,0,18,8.373 
13-apr-2013,0,10.6,0,3.3,0,3.2,994.4,12.0,0,21,0,190,0,37,7.331 
14-apr-2013,0,12.3,0,8.1,0,8.2,993.7,18.4,0,24,0,190,0,40,9.905 
15-apr-2013,0,12.2,0,8.8,0,3.7,999.0,16.4,0,26,0,180,0,40,10.035 
16-apr-2013,0,12.3,0,8.1,0,0.0,1000.7,14.0,0,19,0,230,0,32,10.247 
17-apr-2013,0,11.1,0,8.4,0,7.2,995.8,20.2,0,30,0,210,0,51,9.725 
18-apr-2013,0,12.4,0,6.6,0,0.3,1003.2,16.5,0,28,0,230,0,44,9.068 
19-apr-2013,0,12.8,0,4.1,0,0.0,1019.9,7.5,0,14,0,220,0,20,9.347 
20-apr-2013,0,11.7,0,5.3,0,0.1,1020.6,8.0,0,14,0,210,0,21,9.885 
21-apr-2013,0,12.6,0,6.6,0,4.6,1012.3,9.3,0,16,0,220,0,24,10.375 
22-apr-2013,0,14.6,0,6.9,0,1.5,1006.6,10.4,0,19,0,270,0,26,9.990 
23-apr-2013,0,14.9,0,7.9,0,0.0,1011.6,8.6,0,14,0,210,0,20,11.545 
24-apr-2013,0,15.4,0,8.9,0,0.5,1014.3,8.7,0,15,0,230,0,24,12.055 
25-apr-2013,0,13.6,0,5.6,0,0.8,1013.8,7.8,0,14,0,300,0,20,11.677 
26-apr-2013,0,10.9,0,3.2,0,1.4,1012.9,11.1,0,19,0,0,0,32,9.538 
27-apr-2013,0,9.6,0,2.4,0,0.0,1012.8,9.5,0,15,0,60,0,22,10.030 
28-apr-2013,0,13.1,0,5.5,0,2.5,1008.9,10.0,0,16,0,270,0,24,10.318 
29-apr-2013,0,13.1,0,4.1,0,0.1,1012.9,11.1,0,17,0,300,0,26,9.820 
30-apr-2013,0,10.9,0,1.9,0,0.0,1019.4,5.6,0,9,0,40,0,14,10.945 
01-may-2013,0,14.0,0,5.3,0,0.0,1017.9,6.5,0,13,0,270,0,17,11.160 
02-may-2013,0,13.6,0,4.8,0,0.1,1016.0,7.3,0,14,0,230,0,22,12.038 
03-may-2013,0,12.6,0,8.0,0,1.6,1009.4,13.7,0,23,0,230,0,33,12.208 
04-may-2013,0,12.9,0,7.6,0,1.4,1007.5,12.3,0,20,0,240,0,30,12.355 
05-may-2013,0,13.4,0,9.3,0,0.0,1011.5,12.3,0,18,0,220,0,28,13.275 
06-may-2013,0,12.8,0,7.5,0,0.0,1011.0,7.2,0,12,0,180,0,17,13.327 
07-may-2013,0,15.5,0,7.3,0,5.2,1001.3,7.4,0,19,0,120,0,32,13.135 
08-may-2013,0,12.6,0,8.1,0,6.6,990.3,17.7,0,24,0,220,0,39,12.780 
09-may-2013,0,13.4,0,7.0,0,9.2,990.6,18.4,0,24,0,250,0,42,10.655 
10-may-2013,0,13.0,0,5.6,0,0.0,999.2,14.1,0,21,0,230,0,36,11.245 
11-may-2013,0,12.8,0,5.3,0,0.5,1004.7,12.9,0,22,0,300,0,34,10.887 
12-may-2013,0,13.9,0,5.7,0,0.6,1006.7,9.5,0,18,0,270,0,27,10.573 
13-may-2013,0,11.3,0,5.0,0,1.0,1003.8,13.1,0,23,0,260,0,36,10.385 
14-may-2013,0,9.9,0,4.5,0,1.6,993.9,5.3,0,12,0,340,0,20,10.113 
15-may-2013,0,12.8,0,3.4,0,0.0,990.9,10.1,0,17,0,330,0,31,10.543 
16-may-2013,0,10.9,0,4.4,0,0.0,993.2,5.5,0,10,0,170,0,16,11.757 
17-may-2013,0,12.2,0,4.3,0,0.1,1000.4,9.1,0,17,0,60,0,24,12.782 
18-may-2013,0,14.9,0,6.1,0,0.0,1002.7,8.4,0,16,0,350,0,22,12.538 
19-may-2013,0,14.0,0,7.4,0,0.0,1005.8,3.9,0,8,0,300,0,13,13.220 
20-may-2013,0,14.8,0,7.6,0,0.0,1010.7,8.4,0,13,0,330,0,22,13.340 
21-may-2013,0,17.5,0,8.4,0,0.0,1013.4,8.6,0,15,0,340,0,23,14.780 
22-may-2013,0,14.6,0,7.8,0,0.0,1016.2,9.2,0,14,0,330,0,23,14.745 
23-may-2013,0,13.1,0,4.8,0,0.3,1013.5,11.7,0,18,0,320,0,28,13.465 
24-may-2013,0,13.0,0,5.4,0,0.0,1012.8,11.0,0,19,0,350,0,30,13.142 
25-may-2013,0,13.8,0,5.3,0,0.0,1015.7,6.1,0,10,0,210,0,15,14.157 
26-may-2013,0,13.8,0,7.1,0,0.0,1008.5,9.8,0,15,0,220,0,23,14.438 
27-may-2013,0,12.9,0,6.7,0,13.0,996.4,10.9,0,19,0,190,0,33,13.342 
28-may-2013,0,14.1,0,4.0,0,3.7,994.5,5.3,0,10,0,260,0,15,12.538 
29-may-2013,0,18.9,0,9.3,0,0.2,1001.8,10.6,0,16,0,50,0,24,14.778 
30-may-2013,0,20.1,0,10.7,0,0.0,1010.4,11.1,0,17,0,340,0,30,15.880 
31-may-2013,0,17.8,0,8.4,0,0.4,1016.0,6.7,0,11,0,300,0,19,15.265 
01-jun-2013,0,16.0,0,7.0,0,0.0,1020.4,7.6,0,12,0,300,0,17,14.090 
02-jun-2013,0,15.7,0,8.1,0,0.0,1023.4,6.6,0,12,0,220,0,15,14.762 
03-jun-2013,0,16.8,0,9.4,0,0.0,1024.3,3.6,0,6,0,70,0,11,16.950 
04-jun-2013,0,17.0,0,9.4,0,0.0,1019.8,6.7,0,11,0,50,0,16,17.472 
05-jun-2013,0,15.3,0,10.2,0,0.0,1014.3,6.4,0,11,0,50,0,15,17.815 
06-jun-2013,0,16.3,0,9.1,0,0.0,1014.5,6.2,0,10,0,80,0,15,17.960 
07-jun-2013,0,18.7,0,9.6,0,0.0,1016.4,9.0,0,14,0,40,0,22,17.970 
08-jun-2013,0,17.9,0,10.9,0,0.0,1014.1,5.8,0,11,0,60,0,15,18.573 
09-jun-2013,0,17.5,0,9.6,0,0.0,1009.3,4.8,0,7,0,70,0,13,18.890 
10-jun-2013,0,15.4,0,8.3,0,1.9,1004.2,9.4,0,17,0,160,0,24,16.770 
11-jun-2013,0,15.3,0,10.9,0,10.0,998.4,11.9,0,16,0,140,0,25,15.675 
12-jun-2013,0,16.0,0,12.2,0,3.0,996.4,7.7,0,13,0,210,0,22,15.875 
13-jun-2013,0,17.0,0,10.7,0,0.5,1000.3,10.8,0,20,0,300,0,28,15.472 
14-jun-2013,0,14.5,0,9.0,0,7.8,998.2,12.7,0,26,0,170,0,42,14.557 
15-jun-2013,0,16.7,0,6.7,0,0.3,998.4,10.5,0,18,0,220,0,28,13.510 
16-jun-2013,0,13.2,0,9.1,0,15.8,1003.3,8.0,0,12,0,130,0,20,13.493 
17-jun-2013,0,16.3,0,11.2,0,0.5,1006.8,9.1,0,15,0,60,0,21,15.237 
18-jun-2013,0,19.5,0,10.5,0,0.0,1008.0,5.1,0,8,0,330,0,12,16.388 
19-jun-2013,0,18.7,0,9.6,0,0.0,1010.1,6.0,0,10,0,0,0,16,17.750 
20-jun-2013,0,19.3,0,9.0,0,0.0,1005.9,5.3,0,11,0,240,0,15,18.040 
21-jun-2013,0,17.6,0,11.4,0,2.5,1000.1,11.4,0,17,0,230,0,30,17.750 
22-jun-2013,0,16.1,0,11.6,0,2.0,995.2,13.8,0,19,0,250,0,31,16.263 
23-jun-2013,0,16.5,0,10.0,0,0.0,1007.0,15.6,0,26,0,300,0,37,15.505 
24-jun-2013,0,14.6,0,8.0,0,0.0,1017.3,7.7,0,12,0,220,0,17,14.920 
25-jun-2013,0,15.6,0,8.5,0,0.1,1021.7,6.2,0,10,0,200,0,14,15.512 
26-jun-2013,0,16.7,0,11.7,0,0.0,1024.9,5.4,0,10,0,210,0,13,16.745 
27-jun-2013,0,22.1,0,10.1,0,0.0,1021.2,8.8,0,17,0,300,0,24,16.568 
28-jun-2013,0,20.5,0,13.5,0,0.0,1015.7,10.9,0,18,0,270,0,25,17.658 
29-jun-2013,0,21.9,0,11.6,0,0.0,1017.2,6.9,0,14,0,280,0,23,17.817 
30-jun-2013,0,16.4,0,10.0,0,0.0,1013.9,10.3,0,21,0,230,0,32,17.485 
01-jul-2013,0,16.5,0,8.3,0,0.0,1008.7,8.2,0,14,0,220,0,22,16.820 
